"","id","year","month","month_num","hero","role","ability","change","is_nerf","is_buff","skins","days_since_release","skin_ratio","number_of_changes","patch_ratio","nerf_ratio","buff_ratio"
"477",477,2024,"April",4,"venture","damage","drill dash","damage over time increased from 40 to 60",0,1,9,188,0.00721732157177225,13,0.0185714285714286,0.615384615384615,0.384615384615385
"478",478,2024,"April",4,"venture","damage","clobber","impact damage decreased from 40 to 30.",1,0,9,188,0.00721732157177225,13,0.0185714285714286,0.615384615384615,0.384615384615385
"479",479,2024,"April",4,"venture","damage","clobber","damage over time increased from 30 to 40",0,1,9,188,0.00721732157177225,13,0.0185714285714286,0.615384615384615,0.384615384615385
"480",480,2024,"April",4,"venture","damage","tectonic shock","vertical knockback decreased by 30%.",1,0,9,188,0.00721732157177225,13,0.0185714285714286,0.615384615384615,0.384615384615385
"481",481,2024,"April",4,"tracer","damage","recall","cooldown increased from 12 to 13 secondsond.",1,0,40,749,0.0320769847634322,7,0.01,0.571428571428571,0.428571428571429
"482",482,2024,"April",4,"tracer","damage","pulse bomb","base projectile size decreased from 0.2 to 0.1 meters. the total projectile size is now 0.25 meters",0,1,40,749,0.0320769847634322,7,0.01,0.571428571428571,0.428571428571429
"483",483,2024,"April",4,"sombra","damage","virus","total damage over time decreased from 100 to 90.",1,0,36,749,0.028869286287089,30,0.0428571428571429,0.466666666666667,0.533333333333333
"484",484,2024,"April",4,"wrecking ball","tank","grappling claw","now has a one secondsondcooldown if wrecking ball never reaches ramming speed before canceling the ability",0,1,29,749,0.0232558139534884,18,0.0257142857142857,0.166666666666667,0.833333333333333
"485",485,2024,"April",4,"wrecking ball","tank","grappling claw","hold the jump input while the grappling claw is attached to terrain to retract it, pulling yourself towards the anchor point",0,1,29,749,0.0232558139534884,18,0.0257142857142857,0.166666666666667,0.833333333333333
"486",486,2024,"April",4,"wrecking ball","tank","grappling claw","the maximum duration timer no longer triggers unless he reaches ramming speed",1,0,29,749,0.0232558139534884,18,0.0257142857142857,0.166666666666667,0.833333333333333
"487",487,2024,"April",4,"wrecking ball","tank","adaptive shield","can now be reactivated to redistribute up to 300 overhealth to nearby allies, capping at 75 per person.",0,1,29,749,0.0232558139534884,18,0.0257142857142857,0.166666666666667,0.833333333333333
"488",488,2024,"April",4,"wrecking ball","tank","adaptive shield","enemy and ally detection radius increased from 10 to 13 meters.",0,1,29,749,0.0232558139534884,18,0.0257142857142857,0.166666666666667,0.833333333333333
"489",489,2024,"April",4,"wrecking ball","tank","minefield","health increased from 50 to 60.",0,1,29,749,0.0232558139534884,18,0.0257142857142857,0.166666666666667,0.833333333333333
"490",490,2024,"April",4,"sigma","tank","experimental barrier","movement speed increased from 16.5 to 20 meters per secondsond.",0,1,27,749,0.0216519647153168,12,0.0171428571428571,0.416666666666667,0.583333333333333
"491",491,2024,"April",4,"reinhardt","tank","earthshatter","knockdown duration increased from 2.75 to 3 secondsond.",0,1,40,749,0.0320769847634322,16,0.0228571428571429,0.1875,0.8125
"492",492,2024,"April",4,"reinhardt","tank","earthshatter","shockwave range increased from 20 to 25 meters",0,1,40,749,0.0320769847634322,16,0.0228571428571429,0.1875,0.8125
"493",493,2024,"April",4,"junker queen","tank","carnage","impact damage increased from 90 to 105.",0,1,18,749,0.0144346431435445,18,0.0257142857142857,0.111111111111111,0.888888888888889
"494",494,2024,"April",4,"doomfist","tank","rocket punch","the empowered punch is no longer consumed when the windup is canceled by using seismic slam or power block.",0,1,31,749,0.02485966319166,17,0.0242857142857143,0.411764705882353,0.588235294117647
"495",495,2024,"April",4,"venture","damage","smart excavator","maximum explosion damage decreased from 45 to 40.",1,0,9,188,0.00721732157177225,13,0.0185714285714286,0.615384615384615,0.384615384615385
"496",496,2024,"April",4,"venture","damage","drill dash","initial impact damage decreased from 40 to 30.",1,0,9,188,0.00721732157177225,13,0.0185714285714286,0.615384615384615,0.384615384615385
"497",497,2024,"April",4,"venture","damage","tectonic shock","ultimate charge cost increased by 10%.",1,0,9,188,0.00721732157177225,13,0.0185714285714286,0.615384615384615,0.384615384615385
"498",498,2024,"April",4,"orisa","tank","fortify","duration reduced from 4.5 to 3.5 secondsond.",1,0,29,749,0.0232558139534884,19,0.0271428571428571,0.263157894736842,0.736842105263158
"499",499,2024,"April",4,"orisa","tank","fortify","orisa now moves 20% slower while fortified.",1,0,29,749,0.0232558139534884,19,0.0271428571428571,0.263157894736842,0.736842105263158
"500",500,2024,"April",4,"orisa","tank","javelin spin","cooldown increased from 7 to 9 secondsond.",1,0,29,749,0.0232558139534884,19,0.0271428571428571,0.263157894736842,0.736842105263158
"501",501,2024,"May",5,"brigitte","support","rally","now resets shield bash cooldown upon activation.",0,1,32,749,0.0256615878107458,12,0.0171428571428571,0.166666666666667,0.833333333333333
"502",502,2024,"May",5,"hanzo","damage","dragonstrike","speed increased from 12 to 15 meters per secondsond.",0,1,36,749,0.028869286287089,14,0.02,0.285714285714286,0.714285714285714
"503",503,2024,"May",5,"echo","damage","duplicate","ultimate gain multiplier while transformed increased from 4 to 4.5.",0,1,26,749,0.020850040096231,13,0.0185714285714286,0.230769230769231,0.769230769230769
"504",504,2024,"May",5,"junkrat","damage","frag launcher","impact damage increased from 40 to 45 (total damage increased from 120 to 125).",0,1,32,749,0.0256615878107458,12,0.0171428571428571,0.333333333333333,0.666666666666667
"505",505,2024,"May",5,"zarya","tank","graviton surge","radius increased from 6 to 7 meters.",0,1,35,749,0.0280673616680032,23,0.0328571428571429,0.391304347826087,0.608695652173913
"506",506,2024,"May",5,"zarya","tank","graviton surge","duration increased from 3.5 to 4 secondsond",0,1,35,749,0.0280673616680032,23,0.0328571428571429,0.391304347826087,0.608695652173913
"507",507,2024,"May",5,"wrecking ball","tank","grappling claw","impact damage increased from 50 to 60.",0,1,29,749,0.0232558139534884,18,0.0257142857142857,0.166666666666667,0.833333333333333
"508",508,2024,"May",5,"wrecking ball","tank","piledriver","movement lockout duration for enemies increased from 0.5 to 0.75 secondsond",0,1,29,749,0.0232558139534884,18,0.0257142857142857,0.166666666666667,0.833333333333333
"509",509,2024,"May",5,"wrecking ball","tank","minefield","damage increased from 130 to 165.",0,1,29,749,0.0232558139534884,18,0.0257142857142857,0.166666666666667,0.833333333333333
"510",510,2024,"May",5,"wrecking ball","tank","minefield","explosion knockback increased from 5 to 10",0,1,29,749,0.0232558139534884,18,0.0257142857142857,0.166666666666667,0.833333333333333
"511",511,2024,"May",5,"sigma","tank","gravitic flux","no longer requires line of sight to the center of the effect.",0,1,27,749,0.0216519647153168,12,0.0171428571428571,0.416666666666667,0.583333333333333
"512",512,2024,"May",5,"junker queen","tank","commanding shout","can now be activated while using other abilities.",0,1,18,749,0.0144346431435445,18,0.0257142857142857,0.111111111111111,0.888888888888889
"513",513,2024,"May",5,"junker queen","tank","commanding shout","cooldown reduced from 14 to 12 secondsond",0,1,18,749,0.0144346431435445,18,0.0257142857142857,0.111111111111111,0.888888888888889
"514",514,2024,"May",5,"venture","damage","drill dash","cooldown now begins when the ability is used.",0,1,9,188,0.00721732157177225,13,0.0185714285714286,0.615384615384615,0.384615384615385
"515",515,2024,"May",5,"venture","damage","drill dash","cooldown is no longer decreased by half when used underground.",1,0,9,188,0.00721732157177225,13,0.0185714285714286,0.615384615384615,0.384615384615385
"516",516,2024,"May",5,"venture","damage","drill dash","cooldown is accelerated by 90% when underground",0,1,9,188,0.00721732157177225,13,0.0185714285714286,0.615384615384615,0.384615384615385
"517",517,2024,"May",5,"venture","damage","burrow","added a 0.2-secondsondgrace period after the burrow timer runs out where emerging can still be charged",0,1,9,188,0.00721732157177225,13,0.0185714285714286,0.615384615384615,0.384615384615385
"518",518,2024,"May",5,"sigma","tank","gravitic flux","gravitic flux now requires line-of-sight to lift targets again.",1,0,27,749,0.0216519647153168,12,0.0171428571428571,0.416666666666667,0.583333333333333
"519",519,2024,"May",5,"roadhog","tank","take a breather","resource regeneration rate reduced from 10 to 8 per secondsond.",1,0,35,749,0.0280673616680032,38,0.0542857142857143,0.447368421052632,0.552631578947368
"520",520,2024,"May",5,"roadhog","tank","take a breather","maximum healing reduced from 450 to 400.",1,0,35,749,0.0280673616680032,38,0.0542857142857143,0.447368421052632,0.552631578947368
"521",521,2024,"May",5,"roadhog","tank","take a breather","cooldown reduced from 1.5 to 1.25 secondsond",0,1,35,749,0.0280673616680032,38,0.0542857142857143,0.447368421052632,0.552631578947368
"522",522,2024,"May",5,"roadhog","tank","whole hog","knockback increased from 14 to 16.",0,1,35,749,0.0280673616680032,38,0.0542857142857143,0.447368421052632,0.552631578947368
"523",523,2024,"May",5,"roadhog","tank","whole hog","damage per pellet reduced from 7 to 6",1,0,35,749,0.0280673616680032,38,0.0542857142857143,0.447368421052632,0.552631578947368
"524",524,2024,"June",6,"kiriko","support","swift step","cooldown increased from 7 to 8 secondsond.",1,0,25,749,0.0200481154771451,21,0.03,0.476190476190476,0.523809523809524
"525",525,2024,"June",6,"kiriko","support","protection suzu","no longer cleanses hard knockdown stuns.",1,0,25,749,0.0200481154771451,21,0.03,0.476190476190476,0.523809523809524
"526",526,2024,"June",6,"illari","support","outburst","damage increased from 10 to 25.",0,1,16,439,0.0128307939053729,38,0.0542857142857143,0.473684210526316,0.526315789473684
"527",527,2024,"June",6,"illari","support","healing pylon","healing per projectile increased from 30 to 40.",0,1,16,439,0.0128307939053729,38,0.0542857142857143,0.473684210526316,0.526315789473684
"528",528,2024,"June",6,"illari","support","healing pylon","pylon healing is now only half as effective when targeting illari.",1,0,16,439,0.0128307939053729,38,0.0542857142857143,0.473684210526316,0.526315789473684
"529",529,2024,"June",6,"illari","support","healing pylon","max health increased from 100 to 125",0,1,16,439,0.0128307939053729,38,0.0542857142857143,0.473684210526316,0.526315789473684
"530",530,2024,"June",6,"symmetra","damage","hit_points","base health increased from 100 to 125 (total health increased from 250 to 275).",0,1,34,749,0.0272654370489174,20,0.0285714285714286,0.25,0.75
"531",531,2024,"June",6,"symmetra","damage","photon projector","primary fire charge rate increased 25%.",0,1,34,749,0.0272654370489174,20,0.0285714285714286,0.25,0.75
"532",532,2024,"June",6,"sojourn","damage","railgun","secondary fire damage scaling reduced from 30-130 damage down to 1-100 damage.",1,0,21,749,0.0168404170008019,24,0.0342857142857143,0.333333333333333,0.666666666666667
"533",533,2024,"June",6,"sojourn","damage","railgun","secondary fire projectile no longer requires overclock to pierce enemy players.",0,1,21,749,0.0168404170008019,24,0.0342857142857143,0.333333333333333,0.666666666666667
"534",534,2024,"June",6,"sojourn","damage","railgun","primary fire shots per secondsondincreased from 14 to 16",0,1,21,749,0.0168404170008019,24,0.0342857142857143,0.333333333333333,0.666666666666667
"535",535,2024,"June",6,"sojourn","damage","overclock","energy charge rate increased from 100 to 120 per secondsond.",0,1,21,749,0.0168404170008019,24,0.0342857142857143,0.333333333333333,0.666666666666667
"536",536,2024,"June",6,"reaper","damage","hellfire shotguns","weapon spread reduced from 6.5 to 6 degrees.",0,1,42,749,0.0336808340016038,9,0.0128571428571429,0.333333333333333,0.666666666666667
"537",537,2024,"June",6,"reaper","damage","shadow step","cast time reduced from 1.5 to 1.2 secondsond.",0,1,42,749,0.0336808340016038,9,0.0128571428571429,0.333333333333333,0.666666666666667
"538",538,2024,"June",6,"mei","damage","endothermic blaster","secondary fire base projectile size reduced from 0.15 to 0.12 meters.",1,0,35,749,0.0280673616680032,12,0.0171428571428571,0.416666666666667,0.583333333333333
"539",539,2024,"June",6,"mei","damage","endothermic blaster","secondary fire damage increased from 75 to 85",0,1,35,749,0.0280673616680032,12,0.0171428571428571,0.416666666666667,0.583333333333333
"540",540,2024,"June",6,"cassidy","damage","peacekeeper","secondary fire ""fan the hammer"" damage reduced from 50 to 45.",1,0,35,749,0.0280673616680032,18,0.0257142857142857,0.555555555555556,0.444444444444444
"541",541,2024,"June",6,"cassidy","damage","combat roll","damage reduction reduced from 75 to 50%.",1,0,35,749,0.0280673616680032,18,0.0257142857142857,0.555555555555556,0.444444444444444
"542",542,2024,"June",6,"cassidy","damage","flashbang","movement speed reduction increased from 30% to 50%.",1,0,35,749,0.0280673616680032,18,0.0257142857142857,0.555555555555556,0.444444444444444
"543",543,2024,"June",6,"cassidy","damage","flashbang","hinder now prevents crouching movement.",0,1,35,749,0.0280673616680032,18,0.0257142857142857,0.555555555555556,0.444444444444444
"544",544,2024,"June",6,"cassidy","damage","flashbang","45 explosive damage.",1,0,35,749,0.0280673616680032,18,0.0257142857142857,0.555555555555556,0.444444444444444
"545",545,2024,"June",6,"cassidy","damage","deadeye","movement speed penalty now scales down over time, from 70% to 35%.",0,1,35,749,0.0280673616680032,18,0.0257142857142857,0.555555555555556,0.444444444444444
"546",546,2024,"June",6,"cassidy","damage","deadeye","damage reduction now scales down over time, from 40% to 0%",1,0,35,749,0.0280673616680032,18,0.0257142857142857,0.555555555555556,0.444444444444444
"547",547,2024,"June",6,"roadhog","tank","take a breather","damage reduction reduced from 50 to 40%.",1,0,35,749,0.0280673616680032,38,0.0542857142857143,0.447368421052632,0.552631578947368
"548",548,2024,"June",6,"roadhog","tank","hit_points","base health reduced from 650 to 600.",1,0,35,749,0.0280673616680032,38,0.0542857142857143,0.447368421052632,0.552631578947368
"549",549,2024,"June",6,"orisa","tank","javelin spin","cooldown reduced from 9 to 8 secondsond.",0,1,29,749,0.0232558139534884,19,0.0271428571428571,0.263157894736842,0.736842105263158
"550",550,2024,"June",6,"junker queen","tank","jagged blade","now pulls tanks fruther",0,1,18,749,0.0144346431435445,18,0.0257142857142857,0.111111111111111,0.888888888888889
"551",551,2024,"June",6,"junker queen","tank","rampage","startup time reduced from 0.75 to 0.5 secondsond",0,1,18,749,0.0144346431435445,18,0.0257142857142857,0.111111111111111,0.888888888888889
"552",552,2024,"June",6,"dva","tank","fusion cannons","weapon spread reduced from 3.75 to 3.375 degrees.",0,1,37,749,0.0296712109061748,21,0.03,0.238095238095238,0.761904761904762
"553",553,2024,"June",6,"dva","tank","boosters","impact damage increased from 15 to 25.",0,1,37,749,0.0296712109061748,21,0.03,0.238095238095238,0.761904761904762
"554",554,2024,"July",7,"zenyatta","support","trascendence","ultimate cost decreased 10%.",0,1,34,749,0.0272654370489174,18,0.0257142857142857,0.277777777777778,0.722222222222222
"555",555,2024,"July",7,"illari","support","healing pylon","allies no longer see the ""destroyed"" ui when healing pylon breaks.",1,0,16,439,0.0128307939053729,38,0.0542857142857143,0.473684210526316,0.526315789473684
"556",556,2024,"July",7,"ana","support","sleep dart","duration of effect on tank heroes decreased from 3.5 to 3 secondsond.",1,0,38,749,0.0304731355252606,10,0.0142857142857143,0.4,0.6
"557",557,2024,"July",7,"pharah","damage","concussive blast","explosion damage reduced from 30 to 0.",1,0,35,749,0.0280673616680032,22,0.0314285714285714,0.318181818181818,0.681818181818182
"558",558,2024,"July",7,"pharah","damage","concussive blast","explosion knockback radius increased from 6 to 8 meters.",0,1,35,749,0.0280673616680032,22,0.0314285714285714,0.318181818181818,0.681818181818182
"559",559,2024,"July",7,"pharah","damage","concussive blast","knockback increased by 11%",0,1,35,749,0.0280673616680032,22,0.0314285714285714,0.318181818181818,0.681818181818182
"560",560,2024,"July",7,"cassidy","damage","peacekeeper","primary fire falloff range rescaled from 25-35 meters to 20-30 meters.",1,0,35,749,0.0280673616680032,18,0.0257142857142857,0.555555555555556,0.444444444444444
"561",561,2024,"July",7,"ashe","damage","b.o.b.","b.o.b. now gains the tank role passive ability.",0,1,31,749,0.02485966319166,7,0.01,0.285714285714286,0.714285714285714
"562",562,2024,"July",7,"zarya","tank","particle barrier","health increased from 200 to 225.",0,1,35,749,0.0280673616680032,23,0.0328571428571429,0.391304347826087,0.608695652173913
"563",563,2024,"July",7,"zarya","tank","particle barrier","duration increased from 2 to 2.5 secondsond",0,1,35,749,0.0280673616680032,23,0.0328571428571429,0.391304347826087,0.608695652173913
"564",564,2024,"July",7,"zarya","tank","projected barrier","health increased from 200 to 225.",0,1,35,749,0.0280673616680032,23,0.0328571428571429,0.391304347826087,0.608695652173913
"565",565,2024,"July",7,"zarya","tank","projected barrier","duration increased from 2 to 2.5 secondsond",0,1,35,749,0.0280673616680032,23,0.0328571428571429,0.391304347826087,0.608695652173913
"566",566,2024,"July",7,"wrecking ball","tank","quad cannons","automatic reload time while transformed reduced from 2 to 1.6 secondsond",0,1,29,749,0.0232558139534884,18,0.0257142857142857,0.166666666666667,0.833333333333333
"567",567,2024,"July",7,"wrecking ball","tank","adaptive shield","allied overhealth transfer ratio increased by 50% (use up to 50 overhealth per target to grant allies up to 75 hp).",0,1,29,749,0.0232558139534884,18,0.0257142857142857,0.166666666666667,0.833333333333333
"568",568,2024,"July",7,"winston","tank","tesla cannon","secondary fire charge time reduced from 1 secondsondto 0.85 secondsond.",0,1,29,749,0.0232558139534884,12,0.0171428571428571,0.0833333333333333,0.916666666666667
"569",569,2024,"July",7,"winston","tank","primal rage","maximum health gained increased from 500 to 700.",0,1,29,749,0.0232558139534884,12,0.0171428571428571,0.0833333333333333,0.916666666666667
"570",570,2024,"July",7,"sigma","tank","accretion","impact damage increased from 40 to 80 (120 damage total).",0,1,27,749,0.0216519647153168,12,0.0171428571428571,0.416666666666667,0.583333333333333
"571",571,2024,"July",7,"roadhog","tank","pig pen","area damage after activating increased from 30 to 45 damage per secondsond.",0,1,35,749,0.0280673616680032,38,0.0542857142857143,0.447368421052632,0.552631578947368
"572",572,2024,"July",7,"roadhog","tank","pig pen","recovery time reduced from 0.55 to 0.4 secondsond.",0,1,35,749,0.0280673616680032,38,0.0542857142857143,0.447368421052632,0.552631578947368
"573",573,2024,"July",7,"roadhog","tank","pig pen","cooldown now begins immediately when used instead of after a short delay",0,1,35,749,0.0280673616680032,38,0.0542857142857143,0.447368421052632,0.552631578947368
"574",574,2024,"July",7,"reinhardt","tank","barrier field","maximum health increased from 1400 to 1600.",0,1,40,749,0.0320769847634322,16,0.0228571428571429,0.1875,0.8125
"575",575,2024,"July",7,"reinhardt","tank","barrier field","barrier regeneration rate increased from 140 to 160 health per secondsond",0,1,40,749,0.0320769847634322,16,0.0228571428571429,0.1875,0.8125
"576",576,2024,"July",7,"reinhardt","tank","charge","wall impact damage increased from 275 to 300.",0,1,40,749,0.0320769847634322,16,0.0228571428571429,0.1875,0.8125
"577",577,2024,"July",7,"ramattra","tank","nemesis form","bonus armor increased from 225 to 300.",0,1,18,686,0.0144346431435445,28,0.04,0.285714285714286,0.714285714285714
"578",578,2024,"July",7,"ramattra","tank","pummel","pummel damage increased from 60 to 65.",0,1,18,686,0.0144346431435445,28,0.04,0.285714285714286,0.714285714285714
"579",579,2024,"July",7,"orisa","tank","fortify","duration increased from 3.5 to 4 secondsond",0,1,29,749,0.0232558139534884,19,0.0271428571428571,0.263157894736842,0.736842105263158
"580",580,2024,"July",7,"mauga","tank","overrun","knockback damage increased from 25 to 30",0,1,12,321,0.00962309542902967,43,0.0614285714285714,0.441860465116279,0.558139534883721
"581",581,2024,"July",7,"mauga","tank","overrun","stomp damage increased from 60 to 75",0,1,12,321,0.00962309542902967,43,0.0614285714285714,0.441860465116279,0.558139534883721
"582",582,2024,"July",7,"mauga","tank","cardiac overdrive","duration reduced from 5 to 3 secondsond.",1,0,12,321,0.00962309542902967,43,0.0614285714285714,0.441860465116279,0.558139534883721
"583",583,2024,"July",7,"mauga","tank","cardiac overdrive","lifesteal increased from 60 to 100%.",0,1,12,321,0.00962309542902967,43,0.0614285714285714,0.441860465116279,0.558139534883721
"584",584,2024,"July",7,"mauga","tank","cardiac overdrive","damage reduction increased from 30 to 40%.",0,1,12,321,0.00962309542902967,43,0.0614285714285714,0.441860465116279,0.558139534883721
"585",585,2024,"July",7,"mauga","tank","cardiac overdrive","allies now receive only half of the lifesteal and damage reduction effect value",1,0,12,321,0.00962309542902967,43,0.0614285714285714,0.441860465116279,0.558139534883721
"586",586,2024,"July",7,"junker queen","tank","commanding shout","overhealth increased from 150 to 175 hp",0,1,18,749,0.0144346431435445,18,0.0257142857142857,0.111111111111111,0.888888888888889
"587",587,2024,"July",7,"junker queen","tank","adrenaline rush","wound damage self-healing multiplier increased from 2 to 2.5x",0,1,18,749,0.0144346431435445,18,0.0257142857142857,0.111111111111111,0.888888888888889
"588",588,2024,"July",7,"doomfist","tank","the best defense...'","overhealth gained per target increased from 35 to 40 hp.",0,1,31,749,0.02485966319166,17,0.0242857142857143,0.411764705882353,0.588235294117647
"589",589,2024,"July",7,"doomfist","tank","the best defense...'","delay before overhealth begins to drain increased from 1 to 3 secondsond.",1,0,31,749,0.02485966319166,17,0.0242857142857143,0.411764705882353,0.588235294117647
"590",590,2024,"July",7,"dva","tank","defense matrix","maximum duration increased from 3 to 3.5 secondsond.",0,1,37,749,0.0296712109061748,21,0.03,0.238095238095238,0.761904761904762
"591",591,2024,"July",7,"dva","tank","micro missiles","explosion damage increased from 4 to 5.5 damage (from 126 to 153 max damage with direct impacts).",0,1,37,749,0.0296712109061748,21,0.03,0.238095238095238,0.761904761904762
"592",592,2024,"July",7,"lucio","support","sonic amplifier","knockback reduced by 10%",1,0,38,749,0.0304731355252606,14,0.02,0.357142857142857,0.642857142857143
"593",593,2024,"July",7,"illari","support","healing pylon","cooldown increased from 12 to 14 secondsond",1,0,16,439,0.0128307939053729,38,0.0542857142857143,0.473684210526316,0.526315789473684
"594",594,2024,"July",7,"illari","support","captive sun","ultimate cost increased 12%",1,0,16,439,0.0128307939053729,38,0.0542857142857143,0.473684210526316,0.526315789473684
"595",595,2024,"July",7,"pharah","damage","hit_points","base health reduced from 250 to 225",1,0,35,749,0.0280673616680032,22,0.0314285714285714,0.318181818181818,0.681818181818182
"596",596,2024,"July",7,"zarya","tank","particle barrier","shared cooldown increased from 10 to 11 secondsond.",1,0,35,749,0.0280673616680032,23,0.0328571428571429,0.391304347826087,0.608695652173913
"597",597,2024,"July",7,"zarya","tank","particle barrier","duration reduced from 2.5 to 2.25 secondsond",1,0,35,749,0.0280673616680032,23,0.0328571428571429,0.391304347826087,0.608695652173913
"598",598,2024,"July",7,"zarya","tank","projected barrier","shared cooldown increased from 10 to 11 secondsond.",1,0,35,749,0.0280673616680032,23,0.0328571428571429,0.391304347826087,0.608695652173913
"599",599,2024,"July",7,"zarya","tank","projected barrier","duration reduced from 2.5 to 2.25 secondsond",1,0,35,749,0.0280673616680032,23,0.0328571428571429,0.391304347826087,0.608695652173913
"600",600,2024,"July",7,"ramattra","tank","nemesis form","cooldown increased from 7 to 8 secondsond.",1,0,18,686,0.0144346431435445,28,0.04,0.285714285714286,0.714285714285714
"601",601,2024,"July",7,"ramattra","tank","nemesis form","base armor reduced from 100 to 75.",1,0,18,686,0.0144346431435445,28,0.04,0.285714285714286,0.714285714285714
"602",602,2024,"July",7,"ramattra","tank","nemesis form","base health reduced from 275 to 250",1,0,18,686,0.0144346431435445,28,0.04,0.285714285714286,0.714285714285714
"603",603,2024,"August",8,"lucio","support","sonic amplifier","primary fire damage increased from 18 to 22.",0,1,38,749,0.0304731355252606,14,0.02,0.357142857142857,0.642857142857143
"604",604,2024,"August",8,"lucio","support","hit_points","base health reduced from 250 to 225.",1,0,38,749,0.0304731355252606,14,0.02,0.357142857142857,0.642857142857143
"605",605,2024,"August",8,"moira","support","hit_points","base health reduced from 250 to 225.",1,0,30,749,0.0240577385725742,8,0.0114285714285714,0.25,0.75
"606",606,2024,"August",8,"moira","support","biotic grasp","secondary fire damage increased from 60 to 65 damage per secondsond.",0,1,30,749,0.0240577385725742,8,0.0114285714285714,0.25,0.75
"607",607,2024,"August",8,"mercy","support","hit_points","base health reduced from 250 to 225.",1,0,44,749,0.0352846832397755,19,0.0271428571428571,0.421052631578947,0.578947368421053
"608",608,2024,"August",8,"mercy","support","caduceus staff","primary fire healing increased from 55 to 60 health per secondsond.",0,1,44,749,0.0352846832397755,19,0.0271428571428571,0.421052631578947,0.578947368421053
"609",609,2024,"August",8,"mercy","support","caduceus staff","secondary fire damage boost increased from 25% to 30%",0,1,44,749,0.0352846832397755,19,0.0271428571428571,0.421052631578947,0.578947368421053
"610",610,2024,"August",8,"lifeweaver","support","healing blossom","healing progress can now charge passively at a reduced rate.",0,1,17,558,0.0136327185244587,29,0.0414285714285714,0.275862068965517,0.724137931034483
"611",611,2024,"August",8,"lifeweaver","support","healing blossom","no longer reduces movement speed when holding a full charge",0,1,17,558,0.0136327185244587,29,0.0414285714285714,0.275862068965517,0.724137931034483
"612",612,2024,"August",8,"lifeweaver","support","petal platform","duration only counts down while the platform is raised.",1,0,17,558,0.0136327185244587,29,0.0414285714285714,0.275862068965517,0.724137931034483
"613",613,2024,"August",8,"lifeweaver","support","petal platform","platform now resets if no one is standing on it for 2 secondsond.",0,1,17,558,0.0136327185244587,29,0.0414285714285714,0.275862068965517,0.724137931034483
"614",614,2024,"August",8,"lifeweaver","support","petal platform","duration increased from 10 to 12 secondsond.",0,1,17,558,0.0136327185244587,29,0.0414285714285714,0.275862068965517,0.724137931034483
"615",615,2024,"August",8,"lifeweaver","support","petal platform","health reduced from 400 to 300",1,0,17,558,0.0136327185244587,29,0.0414285714285714,0.275862068965517,0.724137931034483
"616",616,2024,"August",8,"lifeweaver","support","rejuvenating  dash","healing reduced from 60 to 45.",1,0,17,558,0.0136327185244587,29,0.0414285714285714,0.275862068965517,0.724137931034483
"617",617,2024,"August",8,"kiriko","support","kunai","critical multiplier reduced from 2.5 to 2x.",1,0,25,749,0.0200481154771451,21,0.03,0.476190476190476,0.523809523809524
"618",618,2024,"August",8,"kiriko","support","kunai","damage increased from 45 to 60.",0,1,25,749,0.0200481154771451,21,0.03,0.476190476190476,0.523809523809524
"619",619,2024,"August",8,"kiriko","support","kunai","recovery time increased from 0.5 to 0.55 secondsond",1,0,25,749,0.0200481154771451,21,0.03,0.476190476190476,0.523809523809524
"620",620,2024,"August",8,"juno","support","hit_points","base health reduced from 250 to 225.",1,0,5,55,0.00400962309542903,14,0.02,0.5,0.5
"621",621,2024,"August",8,"juno","support","mediblaster","burst projectile volley rate of fire reduced from 34 to 28 shots per secondsond.",1,0,5,55,0.00400962309542903,14,0.02,0.5,0.5
"622",622,2024,"August",8,"juno","support","pulsar torpedoes","damage and healing impact increased from 75 to 85.",0,1,5,55,0.00400962309542903,14,0.02,0.5,0.5
"623",623,2024,"August",8,"juno","support","pulsar torpedoes","heal-over-time reduced from 60 to 50 healt",1,0,5,55,0.00400962309542903,14,0.02,0.5,0.5
"624",624,2024,"August",8,"juno","support","hyper ring","deploy range increased by 3.5 meters.",0,1,5,55,0.00400962309542903,14,0.02,0.5,0.5
"625",625,2024,"August",8,"juno","support","hyper ring","cooldown reduced from 16 to 14 secondsond",0,1,5,55,0.00400962309542903,14,0.02,0.5,0.5
"626",626,2024,"August",8,"juno","support","orbital ray","beam travel speed increased from 1.9 to 2.25 meters per secondsond.",0,1,5,55,0.00400962309542903,14,0.02,0.5,0.5
"627",627,2024,"August",8,"illari","support","solar rifle","maximum ammo reduced from 16 to 14",1,0,16,439,0.0128307939053729,38,0.0542857142857143,0.473684210526316,0.526315789473684
"628",628,2024,"August",8,"illari","support","captive sun","projectile environment collision size reduced from 0.15 to 0 meters.",1,0,16,439,0.0128307939053729,38,0.0542857142857143,0.473684210526316,0.526315789473684
"629",629,2024,"August",8,"torbjorn","damage","hit_points","base health reduced from 250 to 225.",1,0,32,749,0.0256615878107458,10,0.0142857142857143,0.4,0.6
"630",630,2024,"August",8,"torbjorn","damage","hit_points","base armor increased from 50 to 75",0,1,32,749,0.0256615878107458,10,0.0142857142857143,0.4,0.6
"631",631,2024,"August",8,"sombra","damage","hit_points","base health reduced from 250 to 225.",1,0,36,749,0.028869286287089,30,0.0428571428571429,0.466666666666667,0.533333333333333
